date,symbol,open,high,low,close,volume,vwap
2026-02-05 05:00:00+00:00,GOOGL,311.74,332.12,306.16,331.87,2958903,323.56
2026-02-06 05:00:00+00:00,GOOGL,327.13,329.74,319.57,322.55,1798877,323.17
2026-02-09 05:00:00+00:00,GOOGL,320.6,327.26,316.88,323.85,1217645,323.66
2026-02-10 05:00:00+00:00,GOOGL,320.62,321.18,314.23,318.18,884068,317.99
2026-02-11 05:00:00+00:00,GOOGL,318.75,320.37,309.26,310.38,1085648,311.84
2026-02-12 05:00:00+00:00,GOOGL,311.64,315.78,307.36,308.6,1122579,310.79
2026-02-13 05:00:00+00:00,GOOGL,307.43,307.8,303.48,305.31,1043446,305.78
2026-02-17 05:00:00+00:00,GOOGL,299.65,303.92,295.91,301.72,1026750,300.18
2026-02-18 05:00:00+00:00,GOOGL,301.29,304.98,300.86,302.82,738166,302.88
2026-02-19 05:00:00+00:00,GOOGL,301.32,305.06,299.72,302.44,1186922,303.35
2026-02-20 05:00:00+00:00,GOOGL,303.7,316.07,303.66,314.75,1075076,312.55
2026-02-23 05:00:00+00:00,GOOGL,318.66,318.9,309.48,311.08,709272,313.78
2026-02-24 05:00:00+00:00,GOOGL,310.1,311.81,305.62,310.52,531585,309.6
2026-02-25 05:00:00+00:00,GOOGL,311.64,313.23,309.04,312.55,724783,311.17
2026-02-26 05:00:00+00:00,GOOGL,312.3,312.3,301.97,306.99,629691,305.85
2026-02-27 05:00:00+00:00,GOOGL,303.74,311.88,303.73,311.15,828189,308.0
2026-03-02 05:00:00+00:00,GOOGL,302.76,308.09,301.13,305.84,772127,305.44
2026-03-03 05:00:00+00:00,GOOGL,298.01,303.54,296.34,303.23,1045484,300.36
2026-03-04 05:00:00+00:00,GOOGL,302.38,305.05,300.41,302.71,1018279,303.05
2026-03-05 05:00:00+00:00,GOOGL,302.64,302.64,297.62,300.52,1505700,299.38
2026-03-06 05:00:00+00:00,GOOGL,295.66,300.1,294.91,298.16,590371,298.29
2026-03-09 04:00:00+00:00,GOOGL,294.2,306.61,294.02,306.13,1126774,299.77
2026-03-10 04:00:00+00:00,GOOGL,306.62,309.31,305.42,306.91,632891,307.35
2026-03-11 04:00:00+00:00,GOOGL,306.57,311.21,305.85,308.47,610817,308.65
2026-03-12 04:00:00+00:00,GOOGL,306.4,308.68,300.85,303.29,592106,303.63
2026-03-13 04:00:00+00:00,GOOGL,306.83,307.51,300.27,302.07,479083,303.16
2026-03-16 04:00:00+00:00,GOOGL,304.18,306.22,302.87,305.49,641495,304.5
2026-03-17 04:00:00+00:00,GOOGL,305.81,311.19,305.38,310.72,656256,308.96
2026-03-18 04:00:00+00:00,GOOGL,309.02,312.22,306.76,307.59,449032,309.48
2026-03-19 04:00:00+00:00,GOOGL,303.79,307.88,302.19,306.88,823866,305.17
2026-03-20 04:00:00+00:00,GOOGL,305.23,305.23,298.15,300.6,742522,300.92
2026-03-23 04:00:00+00:00,GOOGL,302.34,305.64,300.76,301.95,828157,303.17
2026-03-24 04:00:00+00:00,GOOGL,298.93,299.69,290.18,290.24,1322720,293.41
2026-03-25 04:00:00+00:00,GOOGL,293.29,295.8,289.1,290.81,1097864,291.47
2026-03-26 04:00:00+00:00,GOOGL,287.69,287.69,278.57,280.99,1185824,283.99
2026-03-27 04:00:00+00:00,GOOGL,277.11,279.14,273.81,274.2,833499,276.34
2026-03-30 04:00:00+00:00,GOOGL,276.26,276.74,271.97,273.29,819013,273.91
2026-03-31 04:00:00+00:00,GOOGL,277.88,287.91,276.93,287.3,1317360,284.17
2026-04-01 04:00:00+00:00,GOOGL,290.52,300.32,290.37,297.27,1298953,296.66
2026-04-02 04:00:00+00:00,GOOGL,290.51,297.8,289.33,295.51,640954,294.75
2026-04-06 04:00:00+00:00,GOOGL,295.4,300.43,295.11,299.81,368667,298.36
2026-04-07 04:00:00+00:00,GOOGL,302.54,305.43,297.57,305.32,576757,301.45
2026-04-08 04:00:00+00:00,GOOGL,320.25,321.82,314.85,317.05,864530,317.29
2026-04-09 04:00:00+00:00,GOOGL,316.24,319.32,310.92,318.44,631583,315.08
2026-04-10 04:00:00+00:00,GOOGL,319.92,321.55,316.13,317.09,680624,318.21
2026-04-13 04:00:00+00:00,GOOGL,316.95,321.43,315.36,321.16,737345,318.88
2026-04-14 04:00:00+00:00,GOOGL,324.59,333.08,323.63,332.67,857338,330.18
2026-04-15 04:00:00+00:00,GOOGL,332.86,337.27,330.77,336.91,952051,334.22
2026-04-16 04:00:00+00:00,GOOGL,338.75,339.64,334.32,335.77,603438,336.35
2026-04-17 04:00:00+00:00,GOOGL,337.72,342.11,336.06,341.49,719808,339.2
2026-04-20 04:00:00+00:00,GOOGL,340.91,340.95,336.46,337.26,566065,338.27
2026-04-21 04:00:00+00:00,GOOGL,337.48,339.14,331.26,332.1,697414,334.78
2026-04-22 04:00:00+00:00,GOOGL,335.67,339.6,335.02,339.15,596221,337.39
2026-04-23 04:00:00+00:00,GOOGL,341.02,341.75,336.0,338.66,717720,339.38
2026-04-24 04:00:00+00:00,GOOGL,338.44,345.0,335.25,344.12,1016884,341.79
2026-04-27 04:00:00+00:00,GOOGL,346.36,352.95,342.62,350.09,1289563,350.0
2026-04-28 04:00:00+00:00,GOOGL,348.34,352.21,345.92,349.56,947138,349.59
2026-04-29 04:00:00+00:00,GOOGL,347.11,355.54,344.02,350.06,1021396,350.02
2026-04-30 04:00:00+00:00,GOOGL,373.95,385.61,365.65,384.76,2175993,376.09
2026-05-01 04:00:00+00:00,GOOGL,381.42,386.47,378.93,385.56,1330844,383.8
2026-05-04 04:00:00+00:00,GOOGL,385.39,387.04,379.58,382.98,921651,382.7
2026-05-05 04:00:00+00:00,GOOGL,386.11,392.46,383.82,388.18,991193,387.52
2026-05-06 04:00:00+00:00,GOOGL,394.03,399.59,392.59,397.59,1071518,396.15
2026-05-07 04:00:00+00:00,GOOGL,399.81,399.86,392.46,397.65,876338,395.92
2026-05-08 04:00:00+00:00,GOOGL,397.2,401.65,396.16,400.43,865052,399.22
2026-05-11 04:00:00+00:00,GOOGL,393.41,397.13,388.28,388.41,906121,392.6
2026-05-12 04:00:00+00:00,GOOGL,386.8,388.17,382.55,387.19,879557,385.71
2026-05-13 04:00:00+00:00,GOOGL,385.26,403.44,384.79,402.39,995762,398.29
2026-05-14 04:00:00+00:00,GOOGL,397.04,402.68,395.61,400.88,892737,399.49
2026-05-15 04:00:00+00:00,GOOGL,395.76,399.29,393.06,396.51,567513,396.63
2026-05-18 04:00:00+00:00,GOOGL,395.45,408.33,394.38,396.58,925835,402.24
2026-05-19 04:00:00+00:00,GOOGL,396.56,396.68,385.88,387.52,1014449,389.46
2026-05-20 04:00:00+00:00,GOOGL,387.46,393.35,382.72,388.63,1184514,386.55
2026-05-21 04:00:00+00:00,GOOGL,385.47,392.19,382.9,387.29,657497,388.08
2026-05-22 04:00:00+00:00,GOOGL,386.53,388.47,381.57,382.8,607993,385.01
2026-05-26 04:00:00+00:00,GOOGL,384.28,388.98,382.49,388.68,950634,386.41
2026-05-27 04:00:00+00:00,GOOGL,386.41,393.52,385.67,388.61,1035586,390.71
2026-05-28 04:00:00+00:00,GOOGL,387.65,391.61,385.06,389.92,966796,389.54
2026-05-29 04:00:00+00:00,GOOGL,384.88,384.9,378.26,380.15,1127452,381.96
2026-06-01 04:00:00+00:00,GOOGL,375.95,378.33,373.35,376.04,607860,375.91
2026-06-02 04:00:00+00:00,GOOGL,366.43,373.28,358.3,361.62,1835061,364.73
2026-06-03 04:00:00+00:00,GOOGL,361.81,366.22,357.92,359.16,1602297,361.38
2026-06-04 04:00:00+00:00,GOOGL,358.57,373.01,358.08,372.12,1508985,369.01
2026-06-05 04:00:00+00:00,GOOGL,366.1,371.84,363.93,368.76,1525880,368.06
2026-06-08 04:00:00+00:00,GOOGL,365.17,366.01,360.56,363.44,870747,363.173904
2026-06-09 04:00:00+00:00,GOOGL,367.535,372.07,357.39,364.05,951632,364.395078
2026-06-10 04:00:00+00:00,GOOGL,362.825,368.52,355.27,356.33,1136001,360.57004
2026-06-11 04:00:00+00:00,GOOGL,356.51,358.78,346.37,357.87,1012774,351.752273
2026-06-12 04:00:00+00:00,GOOGL,362.585,366.57,354.96,359.65,887508,361.503774
2026-06-15 04:00:00+00:00,GOOGL,367.765,372.98,366.635,369.22,847700,369.936291
2026-06-16 04:00:00+00:00,GOOGL,369.6,375.74,367.075,373.37,1091582,372.116897
2026-06-17 04:00:00+00:00,GOOGL,369.435,372.175,362.09,363.86,932816,365.1765
2026-06-18 04:00:00+00:00,GOOGL,365.69,369.46,358.74,367.93,950553,365.644829
2026-06-22 04:00:00+00:00,GOOGL,357.93,358.71,341.78,349.5,2073229,347.914746
2026-06-23 04:00:00+00:00,GOOGL,340.36,349.235,340.36,346.25,1191215,346.864605
2026-06-24 04:00:00+00:00,GOOGL,349.01,353.42,341.945,345.28,1965788,346.511351
2026-06-25 04:00:00+00:00,GOOGL,336.46,345.54,335.89,343.54,2175780,341.633804
2026-06-26 04:00:00+00:00,GOOGL,342.65,346.36,334.36,335.79,1728279,340.864088
2026-06-29 04:00:00+00:00,GOOGL,341.66,354.34,340.94,353.485,1251260,350.966575
2026-06-30 04:00:00+00:00,GOOGL,353.87,358.585,350.61,357.22,1017873,355.517108
2026-07-01 04:00:00+00:00,GOOGL,358.37,362.93,356.44,361.195,1177136,359.920479
2026-07-02 04:00:00+00:00,GOOGL,359.38,364.15,353.485,359.69,779835,358.658208
2026-07-06 04:00:00+00:00,GOOGL,361.27,367.905,357.395,366.34,801620,363.462985
2026-07-07 04:00:00+00:00,GOOGL,369.07,373.14,365.51,366.985,635044,369.295248
2026-07-08 04:00:00+00:00,GOOGL,365.02,367.65,358.02,361.76,648403,360.944247
2026-07-09 04:00:00+00:00,GOOGL,355.135,359.615,351.105,358.88,887524,355.274507
2026-07-10 04:00:00+00:00,GOOGL,357.8,357.8,352.79,357.17,608752,355.467064
2026-07-13 04:00:00+00:00,GOOGL,356.6,357.97,351.87,352.54,623138,354.960998
2026-07-14 04:00:00+00:00,GOOGL,351.195,360.14,351.19,359.55,697435,357.487004
2026-07-15 04:00:00+00:00,GOOGL,357.885,373.65,357.885,370.98,1134849,369.279891
2026-07-16 04:00:00+00:00,GOOGL,373.325,375.18,352.365,354.31,1442304,363.719494
2026-07-17 04:00:00+00:00,GOOGL,345.99,348.47,341.38,346.765,869439,345.806046
2026-07-20 04:00:00+00:00,GOOGL,351.005,359.65,350.74,352.11,1147351,354.899473
2026-07-21 04:00:00+00:00,GOOGL,350.985,350.985,347.02,347.115,766723,348.989871
2026-07-22 04:00:00+00:00,GOOGL,348.155,348.76,346.23,348.24,137062,347.496509
2024-07-23 04:00:00+00:00,MSFT,437.3,441.3,436.5,437.92,109164,438.27
2024-07-24 04:00:00+00:00,MSFT,433.41,434.63,421.08,422.33,405749,425.06
2024-07-25 04:00:00+00:00,MSFT,422.28,423.14,411.06,412.05,613186,416.29
2024-07-26 04:00:00+00:00,MSFT,411.72,422.28,410.88,418.95,373959,417.79
2024-07-29 04:00:00+00:00,MSFT,425.31,425.31,418.2,420.11,174027,420.8
2024-07-30 04:00:00+00:00,MSFT,420.86,422.23,410.99,416.14,355104,415.85
2024-07-31 04:00:00+00:00,MSFT,413.72,415.06,405.87,411.55,1337553,410.84
2024-08-01 04:00:00+00:00,MSFT,414.05,420.69,406.81,410.58,489924,413.2
2024-08-02 04:00:00+00:00,MSFT,405.99,408.45,398.19,402.2,455440,400.75
2024-08-05 04:00:00+00:00,MSFT,383.16,394.62,379.63,389.27,895565,388.92
2024-08-06 04:00:00+00:00,MSFT,393.63,399.35,392.79,393.24,415695,396.15
2024-08-07 04:00:00+00:00,MSFT,402.31,403.68,391.35,392.42,327772,397.38
2024-08-08 04:00:00+00:00,MSFT,396.37,399.38,394.09,396.78,247884,396.77
2024-08-09 04:00:00+00:00,MSFT,397.77,401.57,396.17,399.73,183020,398.98
2024-08-12 04:00:00+00:00,MSFT,401.11,402.38,398.2,400.65,154876,399.96
2024-08-13 04:00:00+00:00,MSFT,403.27,408.46,403.27,407.38,247042,406.71
2024-08-14 04:00:00+00:00,MSFT,408.77,411.23,406.18,410.21,231308,409.52
2024-08-15 04:00:00+00:00,MSFT,413.86,415.32,411.97,415.1,320490,413.7
2024-08-16 04:00:00+00:00,MSFT,415.01,415.18,411.61,412.77,192582,412.85
2024-08-19 04:00:00+00:00,MSFT,413.34,415.79,410.78,415.68,211362,413.17
2024-08-20 04:00:00+00:00,MSFT,416.1,420.0,415.92,419.05,439801,417.6
2024-08-21 04:00:00+00:00,MSFT,418.27,420.54,416.05,418.19,224468,417.9
2024-08-22 04:00:00+00:00,MSFT,418.5,420.89,408.97,410.05,412381,412.78
2024-08-23 04:00:00+00:00,MSFT,411.31,413.51,406.52,410.87,308771,410.16
2024-08-26 04:00:00+00:00,MSFT,410.98,411.48,405.73,407.92,260568,408.25
2024-08-27 04:00:00+00:00,MSFT,407.28,408.53,404.7,408.12,288310,406.68
2024-08-28 04:00:00+00:00,MSFT,408.9,408.91,401.76,404.96,335012,404.65
2024-08-29 04:00:00+00:00,MSFT,409.04,416.23,406.38,407.36,416314,411.36
2024-08-30 04:00:00+00:00,MSFT,409.62,411.65,406.54,411.28,365487,409.21
2024-09-03 04:00:00+00:00,MSFT,412.27,414.01,401.55,404.06,375433,406.28
2024-09-04 04:00:00+00:00,MSFT,400.21,405.6,398.92,403.2,317669,402.82
2024-09-05 04:00:00+00:00,MSFT,402.67,407.4,400.62,402.62,301972,403.5
2024-09-06 04:00:00+00:00,MSFT,404.13,404.65,395.34,396.42,417065,397.77
2024-09-09 04:00:00+00:00,MSFT,401.73,403.02,396.68,400.15,382809,399.38
2024-09-10 04:00:00+00:00,MSFT,402.85,410.45,402.12,408.48,333556,407.31
2024-09-11 04:00:00+00:00,MSFT,409.17,418.14,404.06,416.94,559974,411.56
2024-09-12 04:00:00+00:00,MSFT,417.51,421.37,414.06,421.15,368649,417.64
2024-09-13 04:00:00+00:00,MSFT,419.99,425.88,419.74,424.71,395239,423.81
2024-09-16 04:00:00+00:00,MSFT,424.69,427.54,422.55,425.55,384409,424.72
2024-09-17 04:00:00+00:00,MSFT,433.89,435.75,426.41,429.21,409490,430.64
2024-09-18 04:00:00+00:00,MSFT,429.28,429.88,424.55,424.86,305960,426.65
2024-09-19 04:00:00+00:00,MSFT,434.8,435.1,431.01,432.67,405641,432.94
2024-09-20 04:00:00+00:00,MSFT,431.2,433.18,428.33,429.46,572275,430.34
2024-09-23 04:00:00+00:00,MSFT,428.24,430.42,424.51,427.56,222357,427.93
2024-09-24 04:00:00+00:00,MSFT,427.32,427.34,420.32,423.3,363942,423.0
2024-09-25 04:00:00+00:00,MSFT,423.81,427.12,422.91,426.19,319299,425.37
2024-09-26 04:00:00+00:00,MSFT,429.2,429.27,423.33,425.26,373223,425.12
2024-09-27 04:00:00+00:00,MSFT,425.61,425.9,421.64,421.97,315861,423.36
2024-09-30 04:00:00+00:00,MSFT,422.25,424.42,419.67,424.31,355528,421.82
2024-10-01 04:00:00+00:00,MSFT,421.71,422.36,413.09,414.88,355464,416.04
2024-10-02 04:00:00+00:00,MSFT,416.81,416.88,411.17,411.47,389957,412.54
2024-10-03 04:00:00+00:00,MSFT,412.14,413.66,408.75,410.72,226915,411.06
2024-10-04 04:00:00+00:00,MSFT,412.47,413.94,409.4,410.42,350395,411.44
2024-10-07 04:00:00+00:00,MSFT,410.5,411.38,403.44,403.86,526094,407.79
2024-10-08 04:00:00+00:00,MSFT,405.21,409.92,402.68,408.87,415418,407.77
2024-10-09 04:00:00+00:00,MSFT,409.99,414.59,408.64,411.7,480062,412.11
2024-10-10 04:00:00+00:00,MSFT,408.86,411.62,407.51,410.3,370805,409.82
2024-10-11 04:00:00+00:00,MSFT,410.43,411.4,407.7,410.73,306774,409.58
2024-10-14 04:00:00+00:00,MSFT,412.13,418.21,412.07,413.37,328191,414.7
2024-10-15 04:00:00+00:00,MSFT,416.3,416.33,409.67,413.14,517515,412.0
2024-10-16 04:00:00+00:00,MSFT,409.58,410.63,404.98,410.36,311427,408.63
2024-10-17 04:00:00+00:00,MSFT,416.57,416.58,409.92,411.03,299108,412.18
2024-10-18 04:00:00+00:00,MSFT,411.64,413.88,410.58,412.36,270978,411.88
2024-10-21 04:00:00+00:00,MSFT,410.88,413.22,408.14,413.16,279611,410.77
2024-10-22 04:00:00+00:00,MSFT,412.85,424.66,412.39,421.68,553185,421.19
2024-10-23 04:00:00+00:00,MSFT,424.99,425.09,416.79,418.74,519160,421.11
2024-10-24 04:00:00+00:00,MSFT,419.5,420.1,416.61,419.0,333516,418.73
2024-10-25 04:00:00+00:00,MSFT,420.97,426.54,420.86,422.36,422862,424.04
2024-10-28 04:00:00+00:00,MSFT,425.72,425.93,420.59,420.8,422646,422.24
2024-10-29 04:00:00+00:00,MSFT,421.83,427.24,420.06,426.25,404221,424.32
2024-10-30 04:00:00+00:00,MSFT,431.63,432.46,426.29,427.8,883496,429.31
2024-10-31 04:00:00+00:00,MSFT,409.61,410.45,400.74,400.8,1403072,403.83
2024-11-01 04:00:00+00:00,MSFT,403.2,409.77,402.23,404.73,652435,406.48
2024-11-04 05:00:00+00:00,MSFT,404.09,404.79,400.18,403.06,449581,402.44
2024-11-05 05:00:00+00:00,MSFT,402.95,409.22,402.94,405.77,444486,406.65
2024-11-06 05:00:00+00:00,MSFT,406.77,414.68,405.06,414.39,742271,411.44
2024-11-07 05:00:00+00:00,MSFT,414.72,420.94,414.19,419.62,631498,418.4
2024-11-08 05:00:00+00:00,MSFT,419.59,420.61,416.07,416.94,387969,418.21
2024-11-11 05:00:00+00:00,MSFT,416.82,418.87,410.37,412.46,544606,413.72
2024-11-12 05:00:00+00:00,MSFT,411.88,418.58,411.49,417.42,482403,415.27
2024-11-13 05:00:00+00:00,MSFT,415.86,423.39,412.54,419.32,538917,418.6
2024-11-14 05:00:00+00:00,MSFT,419.2,422.28,414.29,420.86,689020,420.06
2024-11-15 05:00:00+00:00,MSFT,414.81,416.87,408.14,409.29,556831,410.28
2024-11-18 05:00:00+00:00,MSFT,409.12,412.61,406.57,410.06,383132,410.32
2024-11-19 05:00:00+00:00,MSFT,407.96,412.18,405.95,411.92,389331,409.13
2024-11-20 05:00:00+00:00,MSFT,411.51,411.57,405.01,409.83,398982,408.39
2024-11-21 05:00:00+00:00,MSFT,414.74,414.74,405.58,407.96,454051,408.95
2024-11-22 05:00:00+00:00,MSFT,406.54,412.5,406.51,411.87,424709,409.58
2024-11-25 05:00:00+00:00,MSFT,413.72,416.04,409.99,413.88,451021,412.08
2024-11-26 05:00:00+00:00,MSFT,415.06,423.98,414.2,423.06,517764,420.43
2024-11-27 05:00:00+00:00,MSFT,420.56,422.13,417.1,417.69,452822,419.27
2024-11-29 05:00:00+00:00,MSFT,415.14,419.84,412.94,418.66,283538,417.0
2024-12-02 05:00:00+00:00,MSFT,416.9,427.62,416.56,425.94,311114,425.06
2024-12-03 05:00:00+00:00,MSFT,424.67,427.35,422.89,426.18,486043,425.47
2024-12-04 05:00:00+00:00,MSFT,427.71,434.36,427.66,432.3,541357,432.39
2024-12-05 05:00:00+00:00,MSFT,433.37,439.44,431.18,437.55,482685,435.92
2024-12-06 05:00:00+00:00,MSFT,437.11,440.83,436.65,438.32,337003,438.56
2024-12-09 05:00:00+00:00,MSFT,437.81,443.07,435.35,440.77,423924,439.91
2024-12-10 05:00:00+00:00,MSFT,439.15,444.33,436.42,437.97,439853,440.42
2024-12-11 05:00:00+00:00,MSFT,438.98,445.0,438.96,443.61,323126,443.11
2024-12-12 05:00:00+00:00,MSFT,444.28,450.79,443.88,444.25,476338,447.42
2024-12-13 05:00:00+00:00,MSFT,442.99,446.09,440.4,441.95,399754,442.58
2024-12-16 05:00:00+00:00,MSFT,441.2,446.84,440.13,446.43,642560,443.16
2024-12-17 05:00:00+00:00,MSFT,445.38,449.86,444.41,449.09,528762,447.91
2024-12-18 05:00:00+00:00,MSFT,446.03,447.31,431.98,432.03,630541,441.33
2024-12-19 05:00:00+00:00,MSFT,436.61,437.76,431.34,431.98,525062,434.84
2024-12-20 05:00:00+00:00,MSFT,427.93,438.44,423.66,431.7,578976,431.72
2024-12-23 05:00:00+00:00,MSFT,431.32,432.39,428.59,428.59,48821,430.82
2024-12-24 05:00:00+00:00,MSFT,429.62,434.17,429.22,434.12,129503,432.45
2024-12-26 05:00:00+00:00,MSFT,433.84,435.75,431.55,433.22,139201,433.58
2024-12-27 05:00:00+00:00,MSFT,429.9,429.96,421.49,425.59,354623,424.38
2024-12-30 05:00:00+00:00,MSFT,421.06,422.48,417.12,420.1,314098,420.36
2024-12-31 05:00:00+00:00,MSFT,420.95,421.59,415.8,416.76,322354,417.95
2025-01-02 05:00:00+00:00,MSFT,420.46,421.07,410.1,413.69,441739,414.01
2025-01-03 05:00:00+00:00,MSFT,416.77,419.02,414.67,418.83,248146,417.16
2025-01-06 05:00:00+00:00,MSFT,423.17,429.15,420.66,423.05,434854,424.18
2025-01-07 05:00:00+00:00,MSFT,424.09,425.49,415.91,417.44,428978,420.47
2025-01-08 05:00:00+00:00,MSFT,418.92,421.87,416.67,419.48,414939,419.46
2025-01-10 05:00:00+00:00,MSFT,419.73,419.73,410.2,414.0,628970,414.44
2025-01-13 05:00:00+00:00,MSFT,410.15,413.52,407.57,412.17,472879,410.18
2025-01-14 05:00:00+00:00,MSFT,412.91,414.65,405.97,410.86,527781,410.26
2025-01-15 05:00:00+00:00,MSFT,414.52,423.07,413.45,421.22,490795,420.2
2025-01-16 05:00:00+00:00,MSFT,424.34,424.35,419.41,419.65,389661,421.68
2025-01-17 05:00:00+00:00,MSFT,429.15,429.22,423.32,424.0,771081,424.99
2025-01-21 05:00:00+00:00,MSFT,425.13,425.81,420.74,423.59,481509,423.23
2025-01-22 05:00:00+00:00,MSFT,432.56,441.77,430.95,440.95,729761,437.79
2025-01-23 05:00:00+00:00,MSFT,436.61,441.37,436.41,441.37,318751,438.63
2025-01-24 05:00:00+00:00,MSFT,440.28,441.37,436.28,438.76,392902,438.79
2025-01-27 05:00:00+00:00,MSFT,419.14,430.09,418.69,429.53,915020,424.26
2025-01-28 05:00:00+00:00,MSFT,428.81,443.1,426.32,441.97,779706,437.78
2025-01-29 05:00:00+00:00,MSFT,441.51,441.6,435.29,436.71,565988,437.88
2025-01-30 05:00:00+00:00,MSFT,413.51,417.8,408.43,409.96,1720660,411.28
2025-01-31 05:00:00+00:00,MSFT,414.04,415.67,410.13,410.13,976370,412.28
2025-02-03 05:00:00+00:00,MSFT,406.77,410.49,403.93,406.18,888042,407.55
2025-02-04 05:00:00+00:00,MSFT,407.06,409.01,404.99,407.38,536286,406.99
2025-02-05 05:00:00+00:00,MSFT,406.69,408.85,405.66,408.42,446094,407.63
2025-02-06 05:00:00+00:00,MSFT,409.48,413.27,409.27,410.87,439620,411.16
2025-02-07 05:00:00+00:00,MSFT,411.27,413.7,403.36,404.95,598502,406.58
2025-02-10 05:00:00+00:00,MSFT,408.84,410.58,406.13,407.37,495128,407.81
2025-02-11 05:00:00+00:00,MSFT,404.76,407.65,404.57,406.68,266324,406.03
2025-02-12 05:00:00+00:00,MSFT,402.6,405.9,399.65,404.11,591021,404.14
2025-02-13 05:00:00+00:00,MSFT,402.47,406.17,401.66,405.72,451882,404.02
2025-02-14 05:00:00+00:00,MSFT,402.94,404.04,401.16,403.54,547429,402.7
2025-02-18 05:00:00+00:00,MSFT,403.25,405.75,401.77,404.78,363578,403.71
2025-02-19 05:00:00+00:00,MSFT,403.7,410.61,402.87,409.95,591677,406.23
2025-02-20 05:00:00+00:00,MSFT,411.38,415.18,408.72,412.01,533906,412.49
2025-02-21 05:00:00+00:00,MSFT,413.48,413.91,403.99,404.29,537400,407.8
2025-02-24 05:00:00+00:00,MSFT,404.96,405.34,395.51,400.15,676486,399.03
2025-02-25 05:00:00+00:00,MSFT,397.29,397.94,392.88,394.29,1066512,395.14
2025-02-26 05:00:00+00:00,MSFT,393.85,399.64,390.42,395.88,481606,396.27
2025-02-27 05:00:00+00:00,MSFT,397.36,401.79,388.47,388.7,644416,392.95
2025-02-28 05:00:00+00:00,MSFT,388.93,393.74,382.8,393.14,668791,388.13
2025-03-03 05:00:00+00:00,MSFT,394.36,394.36,382.43,384.71,624200,388.93
2025-03-04 05:00:00+00:00,MSFT,379.64,388.76,377.3,384.84,891894,382.48
2025-03-05 05:00:00+00:00,MSFT,385.23,397.73,385.09,396.78,931789,392.68
2025-03-06 05:00:00+00:00,MSFT,390.27,398.19,389.47,393.05,932313,393.33
2025-03-07 05:00:00+00:00,MSFT,388.62,390.92,381.82,389.55,669859,387.46
2025-03-10 04:00:00+00:00,MSFT,382.08,382.6,373.55,376.48,1140743,377.7
2025-03-11 04:00:00+00:00,MSFT,375.46,382.19,373.26,376.6,823758,378.04
2025-03-12 04:00:00+00:00,MSFT,379.22,381.4,375.31,379.58,730929,378.74
2025-03-13 04:00:00+00:00,MSFT,379.26,381.47,373.82,375.14,570517,376.8
2025-03-14 04:00:00+00:00,MSFT,376.08,385.89,375.96,384.56,500333,381.88
2025-03-17 04:00:00+00:00,MSFT,382.36,388.84,381.91,385.02,423613,385.34
2025-03-18 04:00:00+00:00,MSFT,383.51,383.51,377.46,379.81,614440,379.4
2025-03-19 04:00:00+00:00,MSFT,381.25,385.75,380.28,384.09,351023,382.98
2025-03-20 04:00:00+00:00,MSFT,381.17,387.95,379.55,383.03,393229,383.7
2025-03-21 04:00:00+00:00,MSFT,379.48,387.91,379.21,387.38,510378,382.59
2025-03-24 04:00:00+00:00,MSFT,391.44,391.44,386.08,388.78,535214,388.75
2025-03-25 04:00:00+00:00,MSFT,389.93,392.26,388.94,391.3,361797,390.82
2025-03-26 04:00:00+00:00,MSFT,391.22,391.43,384.81,386.03,447072,387.95
2025-03-27 04:00:00+00:00,MSFT,386.21,388.4,383.71,386.8,409120,386.6
2025-03-28 04:00:00+00:00,MSFT,384.41,385.23,373.31,375.08,567820,376.82
2025-03-31 04:00:00+00:00,MSFT,368.98,373.38,363.7,371.38,1107106,368.21
2025-04-01 04:00:00+00:00,MSFT,371.01,379.08,369.74,378.36,639906,375.87
2025-04-02 04:00:00+00:00,MSFT,374.55,381.29,373.02,378.26,516992,378.18
2025-04-03 04:00:00+00:00,MSFT,370.96,373.78,365.81,369.36,1013776,370.51
2025-04-04 04:00:00+00:00,MSFT,360.44,370.85,356.05,356.3,1473366,363.48
2025-04-07 04:00:00+00:00,MSFT,346.95,366.97,341.53,354.56,1475358,353.0
2025-04-08 04:00:00+00:00,MSFT,364.67,369.96,347.0,351.95,1127586,358.55
2025-04-09 04:00:00+00:00,MSFT,349.66,389.3,349.66,386.08,1299161,371.89
2025-04-10 04:00:00+00:00,MSFT,378.34,380.01,364.3,377.44,945018,374.04
2025-04-11 04:00:00+00:00,MSFT,377.06,386.18,375.35,384.38,627150,382.29
2025-04-14 04:00:00+00:00,MSFT,388.89,390.72,380.52,384.27,530906,385.26
2025-04-15 04:00:00+00:00,MSFT,384.49,387.97,380.47,381.83,542969,383.37
2025-04-16 04:00:00+00:00,MSFT,376.94,377.7,364.66,367.91,605030,370.36
2025-04-17 04:00:00+00:00,MSFT,369.98,370.6,363.35,364.03,682451,366.74
2025-04-21 04:00:00+00:00,MSFT,359.51,360.78,352.28,355.56,610410,355.72
2025-04-22 04:00:00+00:00,MSFT,359.83,364.15,356.55,363.09,637798,360.91
2025-04-23 04:00:00+00:00,MSFT,372.55,376.6,369.39,370.26,671821,372.48
2025-04-24 04:00:00+00:00,MSFT,372.05,384.67,371.7,383.48,455157,380.75
2025-04-25 04:00:00+00:00,MSFT,383.49,388.32,380.85,387.99,423852,385.13
